id,score_date,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_2439899,2023-02-17,9.0,0.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_12085153,2023-02-17,5.0,0.666666667,3.0,5.0,0.0,1.0,0.6,0.6,0.0,0.0
JMAN_18411660,2023-02-17,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9027381,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2412645,2023-03-03,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_18411651,2023-02-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18315630,2023-03-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2453359,2023-01-06,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9034141,2023-01-06,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9014366,2023-02-24,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2473254,2023-01-27,8.0,0.125,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9037385,2023-03-17,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9036409,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410402,2023-02-03,4.0,0.0,8.789672861828274,4.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2481540,2023-03-24,16.0,0.133333333,15.0,16.0,0.0,1.0,0.9375,0.9375,0.0,0.0
JMAN_9001964,2023-01-20,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9002599,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9006490,2023-02-10,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2458404,2023-01-27,19.0,0.0,18.0,19.0,0.0,1.0,0.947368421,0.947368421,0.0,0.0
JMAN_9004992,2023-01-20,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9084558,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12581551,2023-03-24,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9084558,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9018227,2023-01-20,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10080251,2023-01-13,8.0,0.2,5.0,8.0,0.0,1.0,0.625,0.625,0.0,0.0
JMAN_18362857,2023-02-10,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9803968,2023-02-03,9.0,0.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2452081,2023-01-20,9.0,0.111111111,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9056184,2023-02-03,6.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2467880,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9007298,2023-03-17,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9008192,2023-03-24,15.0,0.0,12.0,15.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_9340799,2023-03-03,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18391757,2023-01-27,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9021732,2023-01-06,2.0,0.0,1.0,2.0,0.0,1.0,0.5,0.5,0.0,0.0
JMAN_2453703,2023-01-27,6.0,0.2,5.0,6.0,1.0,0.0,0.833333333,0.833333333,0.0,0.0
JMAN_18070801,2023-01-20,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18409541,2023-02-17,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_13231089,2023-03-17,3.0,0.0,1.0,3.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0
JMAN_2255243,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10967092,2023-03-17,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2478470,2023-01-06,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2474522,2023-01-27,2.0,1.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_2434832,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11352880,2023-01-13,12.0,0.636363636,10.0,12.0,0.0,1.0,0.916666667,0.833333333,1.0,0.0
JMAN_2460628,2023-03-31,5.0,0.5,4.0,5.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_18839586,2023-01-27,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2463600,2023-01-27,5.0,0.0,4.0,5.0,0.0,0.0,0.8,0.8,0.0,0.0
JMAN_9327351,2023-02-17,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2478859,2023-03-31,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9001220,2023-02-17,5.0,0.2,4.0,5.0,0.0,1.0,1.0,0.8,1.0,0.0
JMAN_10690366,2023-01-27,5.0,0.4,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2468367,2023-03-17,7.0,0.857142857,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2481501,2023-03-17,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2262012,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11623101,2023-03-24,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2481522,2023-01-06,32.0,0.09375,32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9000240,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2448716,2023-02-24,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2439784,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10929230,2023-03-31,6.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2465119,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9047552,2023-03-31,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2444478,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2472150,2023-02-10,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2468379,2023-03-17,4.0,0.333333333,3.0,4.0,0.0,0.0,0.75,0.75,0.0,0.0
JMAN_2478900,2023-03-03,2.0,0.0,1.0,2.0,0.0,1.0,0.5,0.5,0.0,0.0
JMAN_2483165,2023-03-17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_15081132,2023-03-24,6.0,0.0,5.0,6.0,0.0,1.0,1.0,0.833333333,1.0,0.0
JMAN_2472601,2023-03-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2420550,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2329335,2023-01-06,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9744797,2023-03-31,3.0,0.333333333,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12671513,2023-01-13,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10683389,2023-02-24,8.0,0.5,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_11118444,2023-02-24,15.0,0.111111111,9.0,15.0,0.0,1.0,0.6,0.6,0.0,0.0
JMAN_2464071,2023-01-20,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9032708,2023-01-20,7.0,0.142857143,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9014009,2023-03-03,9.0,0.555555556,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2475499,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2473789,2023-03-03,20.0,0.157894737,19.0,20.0,0.0,1.0,0.95,0.95,0.0,0.0
JMAN_2331004,2023-02-24,1.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9806549,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2466310,2023-03-03,9.0,0.0,8.0,9.0,0.0,1.0,0.888888889,0.888888889,0.0,0.0
JMAN_9259102,2023-03-24,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2463460,2023-01-27,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9108211,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11249333,2023-01-13,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9017463,2023-02-17,4.0,0.0,3.0,4.0,0.0,0.0,0.75,0.75,0.0,0.0
JMAN_476335,2023-01-06,1.0,0.5,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9075404,2023-02-03,3.0,0.0,8.0,15.0,0.0,0.0,1.0,0.533333333,1.0,0.0
JMAN_18410793,2023-01-27,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2473315,2023-01-20,3.0,0.333333333,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9005021,2023-02-17,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9005021,2023-02-10,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9744797,2023-02-17,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2476017,2023-03-17,9.0,0.111111111,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_11352880,2023-03-03,12.0,0.272727273,11.0,12.0,0.0,1.0,0.916666667,0.916666667,0.0,0.0
JMAN_9182542,2023-01-06,5.0,0.2,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9345011,2023-03-10,126.0,0.06504065,125.0,126.0,0.0,1.0,0.976190476,0.992063492,0.0,1.0
JMAN_2379983,2023-01-06,3.0,0.0,2.0,3.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0
JMAN_2446236,2023-01-06,18.0,0.055555556,18.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9228504,2023-02-17,20.0,0.0,10.0,20.0,0.0,1.0,0.55,0.5,1.0,0.0
JMAN_18341492,2023-03-10,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18341492,2023-01-20,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2481898,2023-02-24,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410807,2023-03-17,5.0,0.0,8.789672861828274,5.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2475394,2023-03-31,7.0,0.333333333,6.0,7.0,0.0,0.0,0.857142857,0.857142857,0.0,0.0
JMAN_2461772,2023-02-03,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9086113,2023-02-10,6.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2446292,2023-01-06,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9001380,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479496,2023-01-27,8.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479438,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2446552,2023-03-17,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2471859,2023-03-17,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2474690,2023-03-03,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9002990,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9059722,2023-03-31,33.0,0.4375,32.0,33.0,0.0,1.0,0.96969697,0.96969697,0.0,0.0
JMAN_18315630,2023-01-20,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_17088061,2023-01-27,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9471063,2023-02-17,3.0,0.5,2.0,3.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0
JMAN_10575478,2023-01-13,24.0,0.0,22.0,24.0,0.0,1.0,1.0,0.916666667,1.0,0.0
JMAN_10683389,2023-03-17,8.0,0.25,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2459144,2023-02-03,18.0,0.0,16.0,18.0,0.0,1.0,0.944444444,0.888888889,1.0,0.0
JMAN_9003814,2023-03-17,10.0,0.0,9.0,10.0,0.0,1.0,0.9,0.9,0.0,0.0
JMAN_2452060,2023-03-03,10.0,0.1,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9028695,2023-01-13,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2475298,2023-02-10,27.0,0.363636364,22.0,27.0,0.0,1.0,0.814814815,0.814814815,0.0,0.0
JMAN_9228504,2023-01-20,20.0,0.0,20.0,20.0,0.0,0.0,0.5,1.0,0.0,1.0
JMAN_9028695,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2379983,2023-03-31,3.0,0.0,2.0,3.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0
JMAN_18351475,2023-01-20,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2478859,2023-02-03,7.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2449786,2023-01-20,11.0,0.0,2.0,11.0,0.0,1.0,0.181818182,0.181818182,0.0,0.0
JMAN_18410824,2023-03-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2464269,2023-01-06,3.0,0.5,2.0,3.0,0.0,1.0,0.666666667,0.666666667,0.0,0.0
JMAN_2402232,2023-03-03,40.0,0.029411765,32.0,40.0,0.0,1.0,0.85,0.8,1.0,0.0
JMAN_2477855,2023-03-17,4.0,0.0,3.0,4.0,0.0,1.0,0.5,0.75,0.0,1.0
JMAN_9021422,2023-03-24,6.0,0.0,6.0,6.0,0.0,1.0,0.833333333,1.0,0.0,1.0
JMAN_2466897,2023-02-10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_1286382,2023-03-10,38.0,0.3125,32.0,38.0,0.0,1.0,0.842105263,0.842105263,0.0,0.0
JMAN_2294639,2023-01-06,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10148809,2023-02-17,10.0,0.1,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9028146,2023-01-13,13.0,0.153846154,13.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_16871480,2023-03-03,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18409542,2023-02-03,8.0,0.0,8.789672861828274,8.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2478294,2023-01-20,5.0,0.2,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2444949,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9754365,2023-03-10,6.0,0.0,5.0,6.0,0.0,1.0,0.833333333,0.833333333,0.0,0.0
JMAN_13756971,2023-01-20,14.0,0.071428571,14.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2383362,2023-01-06,2.0,0.666666667,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9000902,2023-03-24,4.0,0.0,3.0,4.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_9334156,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9014472,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9228504,2023-02-03,20.0,0.0,20.0,20.0,0.0,0.0,0.55,1.0,0.0,1.0
JMAN_2319823,2023-02-17,4.0,0.25,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9334156,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2469850,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2319823,2023-02-24,4.0,0.25,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2478377,2023-03-31,3.0,0.0,2.0,3.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0
JMAN_9129318,2023-03-17,74.0,0.583333333,58.0,74.0,1.0,0.0,0.648648649,0.783783784,0.0,1.0
JMAN_18341492,2023-03-31,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2331004,2023-03-24,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10078002,2023-02-17,18.0,0.1875,18.0,18.0,0.0,1.0,0.888888889,1.0,0.0,1.0
JMAN_10990609,2023-03-17,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_2463960,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9892189,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9029087,2023-01-27,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9668954,2023-03-31,15.0,0.0,15.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2447191,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18127929,2023-03-10,3.0,0.0,8.789672861828274,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2482911,2023-02-10,8.0,0.125,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2478470,2023-02-03,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9026067,2023-02-17,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410810,2023-02-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9028450,2023-01-13,9.0,0.111111111,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_16719774,2023-03-03,5.0,0.0,8.789672861828274,5.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9045968,2023-02-10,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9111310,2023-02-10,9.0,0.111111111,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2472640,2023-03-17,14.0,0.071428571,14.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_1061593,2023-03-10,10.0,0.3,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2479009,2023-02-10,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2445795,2023-01-13,4.0,0.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2447281,2023-01-27,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2481392,2023-03-03,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_11633303,2023-03-17,16.0,0.166666667,10.0,16.0,0.0,1.0,0.75,0.625,1.0,0.0
JMAN_18391388,2023-01-20,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9002816,2023-02-10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9031383,2023-03-17,3.0,0.5,3.0,3.0,1.0,0.0,0.666666667,1.0,0.0,1.0
JMAN_9100265,2023-01-06,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2441174,2023-03-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11126390,2023-03-24,8.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14331200,2023-03-31,7.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410409,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2351429,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2448722,2023-03-03,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2474115,2023-02-10,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9410413,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9124812,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9208195,2023-01-20,36.0,0.055555556,33.0,36.0,0.0,1.0,1.0,0.916666667,1.0,0.0
JMAN_2454663,2023-01-27,3.0,0.333333333,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9004478,2023-03-17,5.0,0.2,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2479627,2023-01-27,14.0,0.642857143,14.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410402,2023-02-17,4.0,0.0,8.789672861828274,4.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9002897,2023-03-31,4.0,0.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2473789,2023-01-13,20.0,0.157894737,19.0,20.0,0.0,1.0,0.95,0.95,0.0,0.0
JMAN_10936108,2023-03-31,28.0,0.043478261,23.0,28.0,0.0,1.0,0.821428571,0.821428571,0.0,0.0
JMAN_9026885,2023-02-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12452245,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14071267,2023-03-31,5.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2457694,2023-02-17,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9021651,2023-03-03,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9242624,2023-03-10,13.0,0.1,10.0,13.0,0.0,1.0,0.769230769,0.769230769,0.0,0.0
JMAN_2478411,2023-01-20,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_9811811,2023-02-17,7.0,0.0,6.0,7.0,0.0,0.0,0.857142857,0.857142857,0.0,0.0
JMAN_9275311,2023-02-17,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2462569,2023-02-03,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2473478,2023-03-17,20.0,0.052631579,18.0,18.0,0.0,1.0,0.95,1.0,0.0,1.0
JMAN_2457731,2023-02-17,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9021732,2023-02-10,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.0
JMAN_9075404,2023-02-10,3.0,0.0,4.0,15.0,0.0,1.0,1.0,0.266666667,1.0,0.0
JMAN_2483316,2023-02-24,7.0,0.285714286,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18278892,2023-03-17,3.0,0.0,8.789672861828274,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18409554,2023-03-31,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18362448,2023-01-06,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2476115,2023-02-03,5.0,0.2,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2464445,2023-01-20,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2477864,2023-03-31,6.0,0.166666667,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_11762688,2023-02-10,5.0,0.4,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2469551,2023-01-13,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_12472512,2023-03-10,5.0,0.0,5.0,5.0,0.0,1.0,0.8,1.0,0.0,1.0
JMAN_2481898,2023-03-31,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2481518,2023-02-10,15.0,0.0,13.0,15.0,0.0,1.0,0.866666667,0.866666667,0.0,0.0
JMAN_12581551,2023-01-20,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_9040231,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2436473,2023-02-24,5.0,0.0,4.0,5.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_2468367,2023-01-27,7.0,0.857142857,7.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9357280,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10190396,2023-03-03,20.0,0.142857143,14.0,20.0,0.0,1.0,0.7,0.7,0.0,0.0
JMAN_16161349,2023-03-10,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2325725,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
