id,score_date,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr
JMAN_9016831,2023-01-06,4500.0,4500.0,0.0,0.0,0.0,0.0
JMAN_2446890,2023-01-13,432.0,432.0,0.0,0.0,0.0,0.0
JMAN_2459391,2023-01-20,936.0,936.0,0.0,0.0,0.0,0.0
JMAN_2398184,2023-02-03,3000.0,3000.0,0.0,0.0,0.0,0.0
JMAN_2474547,2023-02-10,300.0,900.0,600.0,0.0,600.0,0.0
JMAN_9029729,2023-03-10,3401.4,3484.08,0.0,82.68,0.0,0.0
JMAN_9270194,2023-03-17,15750.0,15750.0,0.0,0.0,0.0,0.0
JMAN_2441174,2023-01-06,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2465594,2023-01-13,2940.0,10591.926642995482,-2940.0,0.0,0.0,-2940.0
JMAN_2255243,2023-01-13,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9007138,2023-03-31,191.04,195.72,0.0,4.68,0.0,0.0
JMAN_2448722,2023-02-03,636.36,648.72,0.0,12.36,0.0,0.0
JMAN_2457317,2023-02-03,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2481520,2023-02-10,5232.0,6672.0,1440.0,0.0,0.0,0.0
JMAN_9406927,2023-01-20,590436.0,590436.0,0.0,0.0,0.0,0.0
JMAN_2434832,2023-02-03,73.92,77.16,0.0,3.24,0.0,0.0
JMAN_2476017,2023-03-31,9057.84,9277.92,0.0,220.08,0.0,0.0
JMAN_9031054,2023-02-24,2571.12,3888.36,1182.48,134.76,0.0,0.0
JMAN_2466490,2023-03-03,1308.0,1308.0,0.0,0.0,0.0,0.0
JMAN_2437713,2023-02-10,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_9034877,2023-01-27,1788.0,1788.0,0.0,0.0,0.0,0.0
JMAN_11309660,2023-03-31,948.0,1068.0,120.0,0.0,0.0,0.0
JMAN_18839586,2023-03-31,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_18351475,2023-03-10,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_2470297,2023-03-17,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9746946,2023-01-27,2238.48,2264.52,0.0,95.88,0.0,0.0
JMAN_2317163,2023-03-03,432.0,528.0,96.0,0.0,0.0,0.0
JMAN_2481280,2023-01-06,816.0,816.0,0.0,0.0,0.0,0.0
JMAN_11075791,2023-03-17,708.0,708.0,0.0,0.0,0.0,0.0
JMAN_15702888,2023-02-10,684.0,684.0,0.0,0.0,0.0,0.0
JMAN_9036174,2023-02-17,8316.0,7128.0,-1188.0,0.0,-1188.0,0.0
JMAN_2357251,2023-03-24,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_9002816,2023-01-13,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2375196,2023-03-03,871.56,925.8,0.0,54.24,0.0,0.0
JMAN_2446552,2023-03-31,5616.0,10591.926642995482,-5616.0,0.0,-4680.0,-936.0
JMAN_2470977,2023-02-17,1140.0,1140.0,0.0,0.0,0.0,0.0
JMAN_9006660,2023-03-31,9223.44,9447.6,0.0,224.16,0.0,0.0
JMAN_9281732,2023-02-24,126500.04,126500.04,0.0,0.0,0.0,0.0
JMAN_9015281,2023-03-31,246.96,258.72,0.0,11.76,0.0,0.0
JMAN_13241134,2023-02-17,1800.0,19008.0,17208.0,0.0,34200.0,0.0
JMAN_17740171,2023-03-17,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2328487,2023-02-10,324.72,330.96,0.0,6.24,0.0,0.0
JMAN_18173797,2023-01-27,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2473254,2023-03-31,9104.04,11480.04,2376.0,0.0,2281.565,0.0
JMAN_2481357,2023-02-17,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9009075,2023-02-03,108.0,10591.926642995482,-108.0,0.0,0.0,-108.0
JMAN_9020196,2023-03-31,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9001870,2023-03-03,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2454712,2023-03-17,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_11200796,2023-03-03,5737.8,6094.92,0.0,465.6,0.0,0.0
JMAN_2448129,2023-03-03,6493.2,8100.84,1182.48,425.16,0.0,0.0
JMAN_10377531,2023-01-06,2040.0,2040.0,0.0,0.0,0.0,0.0
JMAN_2456533,2023-02-10,900.0,1200.0,300.0,0.0,300.0,0.0
JMAN_9028996,2023-03-03,22776.0,13611.0,-9165.0,0.0,0.0,-7332.0
JMAN_9016506,2023-01-20,8452.08,8550.84,0.0,98.76,0.0,0.0
JMAN_2473775,2023-03-24,24852.0,61716.0,36864.0,0.0,27864.0,0.0
JMAN_2446236,2023-01-13,27000.0,48300.0,21300.0,0.0,7500.0,13800.0
JMAN_11309660,2023-02-17,948.0,948.0,0.0,0.0,0.0,0.0
JMAN_2469551,2023-02-17,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_9001356,2023-01-13,38232.0,38232.0,0.0,0.0,0.0,0.0
JMAN_13302332,2023-03-03,10466.28,22837.56,11151.36,1219.92,775.4302041,0.0
JMAN_17632926,2023-03-10,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_2470882,2023-01-20,3924.0,2616.0,-1308.0,0.0,-1308.0,0.0
JMAN_9746946,2023-03-10,2216.64,2270.52,0.0,183.84,0.0,0.0
JMAN_2464269,2023-01-27,4560.48,10591.926642995482,-4640.28,79.8,-1329.84,-2778.48
JMAN_9601250,2023-03-24,1632.0,1632.0,0.0,0.0,0.0,0.0
JMAN_18410835,2023-02-17,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_2451462,2023-02-17,2604.0,2604.0,0.0,0.0,0.0,0.0
JMAN_18362857,2023-02-17,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_9811811,2023-01-06,14364.0,14364.0,0.0,0.0,0.0,0.0
JMAN_2468379,2023-03-24,4704.0,4704.0,0.0,0.0,0.0,0.0
JMAN_9003568,2023-02-03,61452.36,540344.04,-61452.36,0.0,0.0,-61452.36
JMAN_18311051,2023-01-27,1392.0,1392.0,0.0,0.0,0.0,0.0
JMAN_2464445,2023-03-31,4152.0,4152.0,0.0,0.0,0.0,0.0
JMAN_2476133,2023-03-31,2352.0,2940.0,588.0,0.0,588.0,0.0
JMAN_9391855,2023-03-10,1743.12,1826.88,0.0,349.08,0.0,0.0
JMAN_16719774,2023-01-13,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_9897184,2023-03-24,35640.0,29700.0,-5940.0,0.0,-5940.0,0.0
JMAN_9575933,2023-01-13,6750.0,6750.0,0.0,0.0,0.0,0.0
JMAN_2470882,2023-01-27,3924.0,2616.0,-1308.0,0.0,-1308.0,0.0
JMAN_2451881,2023-01-20,823.32,832.92,0.0,9.6,0.0,0.0
JMAN_9007515,2023-03-17,1500.0,1788.0,288.0,0.0,0.0,0.0
JMAN_2388391,2023-03-31,435.84,1370.16,890.64,43.68,222.6,667.92
JMAN_2442325,2023-02-10,116.88,10591.926642995482,-116.88,0.0,0.0,-116.88
JMAN_18151984,2023-02-24,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_14850175,2023-03-10,13104.0,13104.0,0.0,0.0,0.0,0.0
JMAN_9029729,2023-02-03,3467.76,3534.72,0.0,66.96,0.0,0.0
JMAN_11249333,2023-02-03,2376.0,10591.926642995482,-2376.0,0.0,0.0,-2376.0
JMAN_54374,2023-02-24,11968.92,10591.926642995482,-12280.44,9841.08,0.0,0.0
JMAN_2374639,2023-03-17,1200.0,1200.0,0.0,0.0,0.0,0.0
JMAN_13241134,2023-01-27,1800.0,19008.0,17208.0,0.0,34200.0,0.0
JMAN_18410404,2023-03-24,1392.0,1392.0,0.0,0.0,0.0,0.0
JMAN_18410409,2023-02-17,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2482735,2023-01-06,936.0,1500.0,564.0,0.0,0.0,564.0
JMAN_13717602,2023-01-06,1392.0,1392.0,0.0,0.0,0.0,0.0
JMAN_10967092,2023-02-24,2124.0,2484.0,360.0,0.0,0.0,0.0
JMAN_2453701,2023-02-10,3117.0,4448.28,1253.64,77.64,1253.856,0.0
JMAN_2331419,2023-03-10,23122.2,30339.24,6637.44,579.6,0.0,0.0
JMAN_2473215,2023-03-17,1296.0,1320.0,24.0,0.0,-216.0,0.0
JMAN_2457657,2023-03-03,261.48,339.48,61.68,16.32,0.0,0.0
JMAN_2453592,2023-01-06,3504.0,3504.0,0.0,0.0,0.0,0.0
JMAN_9702646,2023-03-03,2904.0,3696.0,792.0,0.0,0.0,0.0
JMAN_2453360,2023-02-03,1800.0,1800.0,0.0,0.0,0.0,0.0
JMAN_9051235,2023-02-24,7128.0,7128.0,0.0,0.0,0.0,0.0
JMAN_2445629,2023-03-17,14952.0,14952.0,0.0,0.0,0.0,0.0
JMAN_2475499,2023-02-10,1644.0,2040.0,396.0,0.0,0.0,0.0
JMAN_9142835,2023-02-03,13500.0,14849.4,1349.4,0.0,1350.0,0.0
JMAN_17632926,2023-01-06,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_9008468,2023-02-24,623.28,635.52,0.0,12.24,0.0,0.0
JMAN_9387901,2023-01-27,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_18410834,2023-01-20,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2396226,2023-01-13,115.8,117.12,0.0,1.32,0.0,0.0
JMAN_12567490,2023-01-20,2999.04,2999.04,0.0,0.0,0.0,0.0
JMAN_9319018,2023-02-03,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_2456322,2023-01-13,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_2464667,2023-03-10,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_9014743,2023-03-17,5040.0,6696.0,1656.0,0.0,0.0,0.0
JMAN_54374,2023-01-20,11764.08,12280.44,0.0,13633.56,0.0,0.0
JMAN_2374639,2023-03-24,1200.0,1200.0,0.0,0.0,0.0,0.0
JMAN_9027381,2023-03-17,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_2449307,2023-03-17,756.0,1056.0,300.0,0.0,108.0,0.0
JMAN_2430783,2023-02-10,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2255243,2023-01-20,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_12382809,2023-01-27,5232.0,5232.0,0.0,0.0,0.0,0.0
JMAN_2467051,2023-01-13,4052.28,4099.68,0.0,47.4,0.0,0.0
JMAN_18410808,2023-01-06,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_9031615,2023-02-17,3000.0,3600.0,600.0,0.0,600.0,0.0
JMAN_2478556,2023-03-31,20835.0,26055.0,5220.0,0.0,4808.076923,0.0
JMAN_9208195,2023-02-10,75600.0,90000.0,14400.0,0.0,14400.0,0.0
JMAN_2469141,2023-01-27,1742.88,1516.08,-296.64,69.84,-296.62,0.0
JMAN_10065601,2023-01-27,10800.0,10800.0,0.0,0.0,0.0,0.0
JMAN_2448129,2023-02-10,6605.04,8100.84,1182.48,313.32,0.0,0.0
JMAN_11201598,2023-02-24,948.0,948.0,0.0,0.0,0.0,0.0
JMAN_9018166,2023-01-06,756.0,864.0,108.0,0.0,108.0,0.0
JMAN_18410406,2023-03-24,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_11678347,2023-01-13,1896.0,2844.0,948.0,0.0,948.0,0.0
JMAN_9142835,2023-01-06,13500.0,14849.4,1349.4,0.0,1350.0,0.0
JMAN_9001140,2023-03-03,16500.0,19668.0,3168.0,0.0,0.0,0.0
JMAN_9026885,2023-01-13,4296.0,4296.0,0.0,0.0,0.0,0.0
JMAN_18391759,2023-01-06,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2390400,2023-02-17,1224.0,1224.0,0.0,0.0,0.0,0.0
JMAN_11350389,2023-01-06,3048.84,3084.6,0.0,40.8,0.0,0.0
JMAN_10979474,2023-02-17,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_9036174,2023-02-10,8316.0,7128.0,-1188.0,0.0,-1188.0,0.0
JMAN_9025908,2023-03-10,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9022776,2023-01-13,1878.24,1900.2,0.0,21.96,0.0,0.0
JMAN_2478411,2023-03-17,102.0,144.0,42.0,0.0,0.0,0.0
JMAN_2481522,2023-02-17,55056.0,55056.0,0.0,0.0,0.0,0.0
JMAN_2463460,2023-03-24,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_10112853,2023-01-20,2469.6,2469.6,0.0,0.0,0.0,0.0
JMAN_9028070,2023-01-20,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2452556,2023-02-17,605.76,817.8,181.92,30.12,0.0,0.0
JMAN_2451026,2023-03-17,457570.92,484116.84,4629.0,48479.4,-162016.48,0.0
JMAN_12444009,2023-02-24,3488.52,3556.08,0.0,67.56,0.0,0.0
JMAN_2479794,2023-01-27,31962.0,39936.0,7974.0,0.0,7610.0,0.0
JMAN_2481357,2023-01-20,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2471162,2023-03-17,4328.76,4491.0,-23.52,185.76,-875.64,0.0
JMAN_2477864,2023-02-17,648.0,792.0,144.0,0.0,0.0,0.0
JMAN_16380016,2023-02-17,1344.0,1344.0,0.0,0.0,0.0,0.0
JMAN_18390982,2023-01-13,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_2464071,2023-02-24,1008.0,1260.0,252.0,0.0,0.0,0.0
JMAN_2466490,2023-01-27,1308.0,1308.0,0.0,0.0,0.0,0.0
JMAN_2479009,2023-03-10,2136.0,2136.0,0.0,0.0,0.0,0.0
JMAN_2479009,2023-02-17,2136.0,2136.0,0.0,0.0,0.0,0.0
JMAN_2459119,2023-01-13,13080.0,18312.0,5232.0,0.0,5232.0,0.0
JMAN_10281567,2023-03-03,5688.0,5688.0,0.0,0.0,0.0,0.0
JMAN_12608707,2023-02-17,2436.0,10591.926642995482,-2436.0,0.0,0.0,-378.0
JMAN_2480133,2023-01-20,360.0,360.0,0.0,0.0,0.0,0.0
JMAN_9036732,2023-03-10,20064.0,27175.08,7111.08,0.0,4820.923636,0.0
JMAN_2471987,2023-03-17,900.0,900.0,0.0,0.0,0.0,0.0
JMAN_2449549,2023-01-27,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_14360401,2023-03-31,11475.6,10591.926642995482,-11977.32,501.72,0.0,-11977.32
JMAN_9005295,2023-01-06,8940.0,8940.0,0.0,0.0,0.0,0.0
JMAN_9015478,2023-02-03,73.92,77.16,0.0,3.24,0.0,0.0
JMAN_2482735,2023-01-13,936.0,1500.0,564.0,0.0,0.0,564.0
JMAN_2474115,2023-03-24,3924.0,5004.0,1080.0,0.0,0.0,0.0
JMAN_2480177,2023-01-27,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_2471019,2023-01-20,64.32,65.04,0.0,0.72,0.0,0.0
JMAN_10348982,2023-02-10,900.0,900.0,0.0,0.0,0.0,0.0
JMAN_9361784,2023-01-06,17687.76,17687.76,0.0,0.0,0.0,0.0
JMAN_18390982,2023-02-17,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_2475871,2023-02-10,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_9277805,2023-01-06,3888.0,5400.0,1512.0,0.0,0.0,1512.0
JMAN_9023808,2023-02-10,660.0,720.0,60.0,0.0,60.0,0.0
JMAN_9746946,2023-02-24,2259.84,2303.64,0.0,160.56,0.0,0.0
JMAN_18410813,2023-02-03,348.0,348.0,0.0,0.0,0.0,0.0
JMAN_11350389,2023-03-31,3019.32,3484.08,391.44,83.88,0.0,0.0
JMAN_12567490,2023-02-24,2999.04,3960.0,960.96,0.0,0.0,0.0
JMAN_18410841,2023-01-06,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2480410,2023-01-27,8352.0,8352.0,0.0,0.0,0.0,0.0
JMAN_2453701,2023-03-17,3057.48,5010.84,1879.92,73.44,1880.221714,0.0
JMAN_18410808,2023-01-27,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_9309647,2023-01-13,19488.0,22272.0,2784.0,0.0,2784.0,0.0
JMAN_9471486,2023-01-27,20914.08,2820.0,-18658.08,564.0,-14455.55192,-46.92
JMAN_9164427,2023-02-03,95232.0,95232.0,0.0,0.0,0.0,0.0
JMAN_2476991,2023-02-10,4704.0,5292.0,588.0,0.0,588.0,0.0
JMAN_11018677,2023-01-27,3564.0,4140.0,576.0,0.0,0.0,0.0
JMAN_18410825,2023-01-27,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2438346,2023-01-20,12998.64,13569.24,0.0,570.6,0.0,0.0
JMAN_9004544,2023-03-10,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_2478636,2023-01-06,2844.0,2844.0,0.0,0.0,0.0,0.0
JMAN_18391759,2023-02-17,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_11350389,2023-03-24,3019.32,3484.08,391.44,83.88,0.0,0.0
JMAN_13993883,2023-03-10,11354.76,24545.52,12878.64,312.12,8108.566588,0.0
JMAN_13993883,2023-01-13,11466.12,19327.32,7680.24,180.96,2910.24,0.0
JMAN_18390212,2023-03-10,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_9005620,2023-02-17,1608.0,1824.0,216.0,0.0,0.0,0.0
JMAN_2452632,2023-03-31,1147.56,1507.2,308.63,51.01,0.0,0.0
JMAN_12647035,2023-03-24,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_11249333,2023-01-06,2376.0,10591.926642995482,-2376.0,0.0,0.0,-2376.0
JMAN_16157568,2023-02-24,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2255243,2023-03-24,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9031615,2023-03-10,3000.0,3600.0,600.0,0.0,600.0,0.0
JMAN_9031615,2023-01-27,3000.0,3300.0,300.0,0.0,300.0,0.0
JMAN_9026067,2023-01-20,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_2475429,2023-02-03,684.0,300.0,-384.0,0.0,-456.0,0.0
JMAN_10348982,2023-01-27,900.0,900.0,0.0,0.0,0.0,0.0
JMAN_18410407,2023-02-17,840.0,840.0,0.0,0.0,0.0,0.0
JMAN_2474070,2023-01-06,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2474070,2023-02-24,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2470276,2023-03-03,17040.0,20856.0,3816.0,0.0,0.0,0.0
JMAN_9016383,2023-01-06,1704.0,1704.0,0.0,0.0,0.0,0.0
JMAN_9118267,2023-03-17,3168.0,3528.0,360.0,0.0,0.0,0.0
JMAN_2331172,2023-03-24,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2469850,2023-03-10,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9014009,2023-01-06,8424.0,10296.0,1872.0,0.0,1872.0,0.0
JMAN_2293551,2023-02-17,2272.8,2316.84,0.0,44.04,0.0,0.0
JMAN_2472306,2023-02-10,221.64,231.48,0.0,9.84,0.0,0.0
JMAN_10069632,2023-02-03,336.0,408.0,72.0,0.0,0.0,0.0
JMAN_9377382,2023-01-27,28224.0,28224.0,0.0,0.0,0.0,0.0
JMAN_2478636,2023-03-03,2844.0,2844.0,0.0,0.0,0.0,0.0
JMAN_9037476,2023-02-17,3540.0,10591.926642995482,-3540.0,0.0,0.0,-3540.0
JMAN_9069156,2023-01-20,2124.0,2124.0,0.0,0.0,0.0,0.0
JMAN_9839217,2023-01-20,3072.0,3072.0,0.0,0.0,0.0,0.0
JMAN_9017404,2023-03-03,3264.0,3948.0,684.0,0.0,0.0,0.0
JMAN_18126654,2023-03-03,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_9062325,2023-02-17,4351.2,4351.2,0.0,0.0,0.0,0.0
JMAN_18410830,2023-03-03,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_17631267,2023-01-27,684.0,684.0,0.0,38.76,0.0,0.0
JMAN_9121993,2023-01-20,40362.0,40362.0,0.0,0.0,0.0,0.0
JMAN_2463072,2023-01-27,1247.88,10591.926642995482,-1259.76,11.88,0.0,-1259.76
JMAN_2474547,2023-01-20,300.0,900.0,600.0,0.0,600.0,0.0
JMAN_2452632,2023-02-10,1167.36,1527.6,308.63,51.61,0.0,0.0
JMAN_2461260,2023-01-20,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_2468831,2023-01-13,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_2463460,2023-03-03,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_2469088,2023-01-27,5364.0,5364.0,0.0,0.0,0.0,0.0
JMAN_18410841,2023-02-17,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9047552,2023-02-03,571.44,582.48,0.0,11.04,0.0,0.0
JMAN_10747452,2023-02-24,3326.4,3326.4,0.0,0.0,0.0,0.0
JMAN_2458306,2023-02-24,16332.0,17520.0,1188.0,0.0,1166.571429,0.0
JMAN_9208635,2023-03-31,4704.0,10591.926642995482,-4704.0,0.0,0.0,-4704.0
JMAN_2478470,2023-03-03,1200.0,1200.0,0.0,0.0,0.0,0.0
JMAN_2374491,2023-02-03,1200.0,5228.04,4028.04,0.0,1010.01,2840.04
JMAN_2473254,2023-03-17,9104.04,11480.04,2376.0,0.0,2281.565,0.0
JMAN_2463159,2023-03-17,1500.0,1776.0,276.0,0.0,0.0,0.0
JMAN_2447279,2023-03-31,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9004478,2023-02-17,4182.0,4182.0,0.0,0.0,0.0,0.0
JMAN_10097075,2023-02-17,36984.0,10591.926642995482,-36984.0,0.0,0.0,-10040.88
JMAN_2472663,2023-03-17,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9003564,2023-02-17,4000.2,4077.6,0.0,77.4,0.0,0.0
JMAN_2480227,2023-02-10,2352.0,2352.0,0.0,0.0,0.0,0.0
JMAN_9467941,2023-03-03,19849.08,19849.08,0.0,0.0,0.0,0.0
JMAN_2475094,2023-01-20,1140.0,1140.0,0.0,0.0,0.0,0.0
JMAN_18149360,2023-01-27,696.0,696.0,0.0,0.0,0.0,0.0
JMAN_9001400,2023-01-27,10800.0,10800.0,0.0,0.0,0.0,0.0
JMAN_9017319,2023-03-24,1980.0,2508.0,528.0,0.0,0.0,0.0
JMAN_9023687,2023-02-17,1200.0,1200.0,0.0,0.0,0.0,0.0
JMAN_9078938,2023-03-24,3504.0,2352.0,-1152.0,0.0,0.0,-1152.0
JMAN_18362858,2023-03-31,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2371381,2023-03-17,72.6,76.08,0.0,3.48,0.0,0.0
JMAN_2433825,2023-01-13,231.6,234.24,0.0,2.64,0.0,0.0
JMAN_2476809,2023-01-27,1826.76,1848.12,0.0,21.36,0.0,0.0
JMAN_11265556,2023-03-03,6468.0,6468.0,0.0,0.0,0.0,0.0
JMAN_2440850,2023-03-31,960.0,960.0,0.0,0.0,0.0,0.0
JMAN_9031615,2023-01-06,3000.0,3300.0,300.0,0.0,300.0,0.0
JMAN_2475019,2023-01-27,8532.0,8532.0,0.0,0.0,0.0,0.0
JMAN_2472601,2023-01-20,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_9014366,2023-03-24,768.0,768.0,0.0,0.0,0.0,0.0
JMAN_9471486,2023-03-10,20917.56,2831.76,-18658.08,572.28,-14455.55192,-46.92
JMAN_2459803,2023-02-03,9168.0,10591.926642995482,-9168.0,0.0,0.0,-9168.0
JMAN_2386204,2023-03-31,936.0,10591.926642995482,-936.0,0.0,0.0,-936.0
JMAN_2468966,2023-03-17,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2454712,2023-03-31,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2454712,2023-01-20,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9008035,2023-02-10,6169.44,10591.926642995482,-6039.93,-129.51,-4071.573333,-1803.72
JMAN_9023149,2023-01-06,936.0,936.0,0.0,0.0,0.0,0.0
JMAN_2461511,2023-01-20,1596.0,1596.0,0.0,0.0,0.0,0.0
JMAN_2433986,2023-01-20,13942.68,14554.68,0.0,612.0,0.0,0.0
JMAN_2456533,2023-03-17,900.0,1200.0,300.0,0.0,300.0,0.0
JMAN_10616531,2023-02-03,19500.0,19500.0,0.0,0.0,0.0,0.0
JMAN_2438346,2023-01-06,12998.64,13569.24,0.0,570.6,0.0,0.0
JMAN_9003668,2023-02-17,5688.6,5798.76,0.0,110.16,0.0,0.0
JMAN_2472306,2023-03-24,217.92,228.36,0.0,10.44,0.0,0.0
JMAN_2445795,2023-02-03,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_9316425,2023-03-03,2088.0,2376.0,288.0,0.0,0.0,0.0
JMAN_2443309,2023-03-31,5832.0,10591.926642995482,-5832.0,0.0,0.0,-5832.0
JMAN_2471261,2023-03-17,1368.0,1368.0,0.0,0.0,0.0,0.0
JMAN_9806549,2023-01-27,437.4,442.44,0.0,40.8,0.0,0.0
JMAN_10361494,2023-03-03,228.0,10591.926642995482,-228.0,0.0,0.0,-228.0
JMAN_9313625,2023-03-31,9636.0,13068.0,3432.0,0.0,0.0,3432.0
JMAN_16161349,2023-01-13,840.0,10591.926642995482,-840.0,0.0,-420.0,-420.0
JMAN_2456605,2023-03-17,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_9023427,2023-02-10,73.92,77.16,0.0,3.24,0.0,0.0
JMAN_2475820,2023-01-13,217.8,227.4,0.0,9.6,0.0,0.0
JMAN_2468403,2023-01-13,60.0,10591.926642995482,-60.0,0.0,0.0,-60.0
JMAN_9036481,2023-01-13,1500.0,10591.926642995482,-1500.0,0.0,-900.0,-600.0
JMAN_2374639,2023-03-31,1200.0,1200.0,0.0,0.0,0.0,0.0
JMAN_2482605,2023-02-10,300.0,10591.926642995482,-300.0,0.0,300.0,-1656.0
JMAN_2429072,2023-03-31,2976.0,2976.0,0.0,0.0,0.0,0.0
JMAN_2473750,2023-01-27,15876.0,5880.0,-9996.0,0.0,-9996.0,0.0
JMAN_10026734,2023-02-17,10080.0,10080.0,0.0,0.0,0.0,0.0
JMAN_2351429,2023-01-20,64.32,65.04,0.0,0.72,0.0,0.0
JMAN_2430783,2023-02-24,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_18362423,2023-01-13,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_18070801,2023-02-10,348.0,348.0,0.0,0.0,0.0,0.0
JMAN_9032834,2023-02-24,2784.0,2784.0,0.0,0.0,0.0,0.0
JMAN_2458897,2023-03-24,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2480177,2023-03-17,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_2459803,2023-02-10,9168.0,10591.926642995482,-9168.0,0.0,0.0,-9168.0
JMAN_9026942,2023-02-24,3000.0,1380.0,-1620.0,0.0,0.0,-1812.0
JMAN_2386204,2023-02-10,936.0,10591.926642995482,-936.0,0.0,0.0,-936.0
JMAN_2468966,2023-02-03,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_11201598,2023-02-17,948.0,948.0,0.0,0.0,0.0,0.0
JMAN_2458841,2023-02-03,2052.0,2052.0,0.0,0.0,0.0,0.0
JMAN_2479512,2023-02-17,936.0,1116.0,180.0,0.0,0.0,0.0
JMAN_10429945,2023-02-10,172500.0,346500.0,174000.0,0.0,89615.225,0.0
JMAN_10990609,2023-01-13,1416.0,1416.0,0.0,0.0,0.0,0.0
JMAN_15702888,2023-02-17,684.0,684.0,0.0,0.0,0.0,0.0
JMAN_18390212,2023-01-20,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_9034309,2023-02-03,60.0,60.0,0.0,0.0,0.0,0.0
